Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,iv_flow_obs_timezone,subset_category
CAN,10CD005,ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY,58.106,-122.7156,WSC 20222 data set,58.10624035,-122.7156838,WSC 20222 data set,58.10583333,-122.7156838,-999.0,-999.0,,111.6371106,HYDAT gross drainage area,109.0,HYDAT effective drainage area,,yes,WSC 2022 data set,110.847,0.983146363,,high,,2021-11-21 15:00:00,2023-01-02 16:55:00,404,1983-04-01 00:00:00,2021-12-31 00:00:00,0,MST,0,3,,meso-scale
CAN,10EA003,FLAT RIVER NEAR THE MOUTH,61.52997,-125.4108,WSC 20222 data set,61.52957028,-125.4105315,WSC 20222 data set,61.52951937,-125.4104806,-999.0,-999.0,,8480.282554,HYDAT gross drainage area,8560.0,HYDAT effective drainage area,,yes,WSC 2022 data set,8519.18,0.991646934,,high,,2021-07-16 12:00:00,2022-11-03 09:05:00,8,1960-06-01 00:00:00,2020-12-31 00:00:00,784,MST,0,173,,macro-scale
CAN,10EB001,SOUTH NAHANNI RIVER ABOVE VIRGINIA FALLS,61.63611,-125.797,WSC 20222 data set,61.63603918,-125.7988061,WSC 20222 data set,61.63603918,-125.7991667,-999.0,-999.0,,14603.33782,HYDAT gross drainage area,14500.0,HYDAT effective drainage area,,yes,WSC 2022 data set,14594.1,0.99553822,,high,,,,-1,1962-01-01 00:00:00,2019-11-30 00:00:00,484,MST,0,323,,macro-scale
CAN,10ED001,LIARD RIVER AT FORT LIARD,60.24156,-123.4754,WSC 20222 data set,60.24350066,-123.4774875,WSC 20222 data set,60.24342326,-123.4774101,-999.0,-999.0,,218361.1039,HYDAT gross drainage area,222000.0,HYDAT effective drainage area,,yes,WSC 2022 data set,218345.0,0.995298824,,high,,,,-1,1950-05-01 00:00:00,2021-12-31 00:00:00,255,MST,0,4789,,macro-scale
CAN,10ED002,LIARD RIVER NEAR THE MOUTH,61.74272,-121.228,WSC 20222 data set,61.74142955,-121.2213848,WSC 20222 data set,61.74127237,-121.2212276,-999.0,-999.0,,273220.9198,HYDAT gross drainage area,275000.0,HYDAT effective drainage area,,yes,WSC 2022 data set,273522.0,0.994821344,,high,,,,-1,1972-05-01 00:00:00,2021-12-31 00:00:00,26,MST,0,6001,,macro-scale
CAN,10ED003,BIRCH RIVER AT HIGHWAY NO. 7,61.33358,-122.0943,WSC 20222 data set,61.33387812,-122.0947136,WSC 20222 data set,61.33387812,-122.095,-999.0,-999.0,,567.4673608,HYDAT gross drainage area,542.0,HYDAT effective drainage area,,yes,WSC 2022 data set,549.742,0.91073673,,high,,2021-11-16 13:35:00,2023-01-02 16:45:00,0,1974-10-01 00:00:00,2019-12-31 00:00:00,16,MST,0,9,,meso-scale
CAN,10ED007,BLACKSTONE RIVER AT HIGHWAY NO. 7,61.06031,-122.8954,WSC 20222 data set,61.05971419,-122.894647,WSC 20222 data set,61.0596806,-122.8946806,-999.0,-999.0,,1192.604558,HYDAT gross drainage area,,HYDAT effective drainage area,,yes,WSC 2022 data set,1405.65,0.834298316,,low,Difference with reference shape likely explained by DEM misidentifying a channel as land,2021-11-21 14:00:00,2022-10-21 23:55:00,2,1991-08-01 00:00:00,2019-12-31 00:00:00,100,MST,0,23,,macro-scale
CAN,10ED009,SCOTTY CREEK AT HIGHWAY NO. 7,61.41631,-121.4563,WSC 20222 data set,61.4167543,-121.4557478,WSC 20222 data set,61.41666667,-121.4558333,-999.0,-999.0,,133.844312,HYDAT gross drainage area,202.0,HYDAT effective drainage area,,yes,WSC 2022 data set,129.826,0.837045576,,medium,Difference with reference shape likely explained by DEM differences,2021-11-21 15:10:00,2023-01-02 16:55:00,2,1995-01-01 00:00:00,2019-12-31 00:00:00,2,MST,0,3,,meso-scale
CAN,10FA002,TROUT RIVER AT HIGHWAY NO. 1,61.13981,-119.8431,WSC 20222 data set,61.13964524,-119.8433216,WSC 20222 data set,61.13940007,-119.8435667,-999.0,-999.0,,9060.923314,HYDAT gross drainage area,9270.0,HYDAT effective drainage area,,yes,WSC 2022 data set,9028.05,0.982277365,,high,,2021-11-21 13:05:00,2023-01-02 16:55:00,112,1969-07-01 00:00:00,2019-12-31 00:00:00,29,MST,0,171,,macro-scale
CAN,10FB005,JEAN-MARIE RIVER AT HIGHWAY NO. 1,61.44553,-121.2382,WSC 20222 data set,61.4447918,-121.2383961,WSC 20222 data set,61.445,-121.2383961,-999.0,-999.0,,1276.651559,HYDAT gross drainage area,1310.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1259.77,0.9303894,,high,,2021-11-21 14:00:00,2023-01-02 16:45:00,963,1972-03-01 00:00:00,2019-12-31 00:00:00,72,MST,0,29,,macro-scale
CAN,10GA001,ROOT RIVER NEAR THE MOUTH,62.47972,-123.4331,WSC 20222 data set,62.47909065,-123.4346325,WSC 20222 data set,62.47909065,-123.435,-999.0,-999.0,,9788.288366,HYDAT gross drainage area,9820.0,HYDAT effective drainage area,,yes,WSC 2022 data set,9838.54,0.991688683,,high,,2021-11-21 13:00:00,2022-10-26 00:00:00,13,1974-09-01 00:00:00,2021-12-31 00:00:00,276,MST,0,221,,macro-scale
CAN,10GB006,WILLOWLAKE RIVER ABOVE METAHDALI CREEK,62.65006,-122.8992,WSC 20222 data set,62.64945658,-122.8991876,WSC 20222 data set,62.64916667,-122.8991876,-999.0,-999.0,,21255.26996,HYDAT gross drainage area,20200.0,HYDAT effective drainage area,,yes,WSC 2022 data set,20591.7,0.954967966,,high,,,,-1,1975-01-01 00:00:00,2019-12-31 00:00:00,323,MST,0,475,,macro-scale
CAN,10GC003,MARTIN RIVER AT HIGHWAY NO. 1,61.89394,-121.6118,WSC 20222 data set,61.89383982,-121.6121525,WSC 20222 data set,61.89376035,-121.612073,-999.0,-999.0,,2140.20203,HYDAT gross drainage area,2050.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2071.47,0.947021819,,high,,2021-11-21 12:30:00,2023-01-02 16:45:00,0,1972-05-01 00:00:00,2019-12-31 00:00:00,139,MST,0,47,,macro-scale
CAN,10JA002,CAMSELL RIVER AT OUTLET OF CLUT LAKE,65.59833,-117.7581,WSC 20222 data set,65.59801958,-117.7581651,WSC 20222 data set,65.59833333,-117.7581651,-999.0,-999.0,,32216.91934,HYDAT gross drainage area,32100.0,HYDAT effective drainage area,,yes,WSC 2022 data set,32128.4,0.98177123,,high,,,,-1,1963-10-01 00:00:00,2020-12-31 00:00:00,23,MST,0,715,,macro-scale
CAN,10JC003,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,65.12842,-123.5509,WSC 20222 data set,65.12834951,-123.5532201,WSC 20222 data set,65.12870148,-123.5528681,-999.0,-999.0,,144251.6432,HYDAT gross drainage area,146400.0,HYDAT effective drainage area,,yes,WSC 2022 data set,145855.0,0.976699427,,high,,,,-1,1961-04-01 00:00:00,2020-12-31 00:00:00,911,MST,0,2854,,macro-scale
CAN,10KA007,BOSWORTH CREEK NEAR NORMAN WELLS,65.32386,-126.8775,WSC 20222 data set,65.32384837,-126.8777344,WSC 20222 data set,65.32333333,-126.8777344,-999.0,-999.0,,103.8636328,HYDAT gross drainage area,125.0,HYDAT effective drainage area,,yes,WSC 2022 data set,110.956,0.92836847,,high,,2021-11-21 14:30:00,2023-01-02 16:45:00,0,1980-05-01 00:00:00,2018-12-31 00:00:00,121,MST,1,1,,headwater
CAN,10KB001,CARCAJOU RIVER BELOW IMPERIAL RIVER,65.29533,-127.6834,WSC 20222 data set,65.29598701,-127.6828885,WSC 20222 data set,65.29666667,-127.6828885,-999.0,-999.0,,7394.827253,HYDAT gross drainage area,7400.0,HYDAT effective drainage area,,yes,WSC 2022 data set,7422.9,0.985188471,,high,,2021-11-21 14:55:00,2023-01-02 16:45:00,65,1976-07-01 00:00:00,2020-12-31 00:00:00,674,MST,0,159,,macro-scale
CAN,10LA002,ARCTIC RED RIVER NEAR THE MOUTH,66.78744,-133.0896,WSC 20222 data set,66.78543388,-133.0889834,WSC 20222 data set,66.78583333,-133.0889834,-999.0,-999.0,,18696.70825,HYDAT gross drainage area,18750.0,HYDAT effective drainage area,,yes,WSC 2022 data set,18754.7,0.984098971,,high,,,,-1,1968-08-01 00:00:00,2017-12-31 00:00:00,334,MST,0,395,,macro-scale
CAN,10LC003,RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY),67.75356,-133.8626,WSC 20222 data set,67.75416747,-133.8616075,WSC 20222 data set,67.7541375,-133.8616375,-999.0,-999.0,,990.9659992,HYDAT gross drainage area,1300.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1336.73,0.662526372,,low,Difference with reference shape likely explained by DEM misidentifying a channel as land,2021-11-22 22:05:00,2023-01-02 16:45:43,3664,1973-02-01 00:00:00,2017-01-31 00:00:00,154,MST,0,23,,meso-scale
CAN,10LC007,CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY),68.08728,-133.4923,WSC 20222 data set,68.08830525,-133.4922315,WSC 20222 data set,68.08833333,-133.4922315,-999.0,-999.0,,613.1710297,HYDAT gross drainage area,590.0,HYDAT effective drainage area,,yes,WSC 2022 data set,610.195,0.943255262,,high,,2021-11-21 08:15:00,2022-10-06 19:40:00,2702,1975-01-01 00:00:00,2017-12-31 00:00:00,139,MST,0,13,,meso-scale
CAN,10MA001,PEEL RIVER ABOVE CANYON CREEK,65.8925,-136.0381,WSC 20222 data set,65.89109649,-136.0380941,WSC 20222 data set,65.89166667,-136.0380941,-999.0,-999.0,,25472.48998,HYDAT gross drainage area,25500.0,HYDAT effective drainage area,,yes,WSC 2022 data set,25496.6,0.996758804,,high,,,,-1,1962-02-01 00:00:00,2019-12-31 00:00:00,594,MST,0,562,,macro-scale
CAN,10MA002,OGILVIE RIVER AT KILOMETRE 197.9 DEMPSTER HIGHWAY,65.3625,-138.2972,WSC 20222 data set,65.36303532,-138.3000665,WSC 20222 data set,65.36303532,-138.3,-999.0,-999.0,,5433.957765,HYDAT gross drainage area,5410.0,HYDAT effective drainage area,,yes,WSC 2022 data set,5422.31,0.995214616,,high,,2021-11-21 14:35:00,2022-11-02 00:55:00,0,1974-06-01 00:00:00,2020-12-31 00:00:00,125,MST,0,134,,macro-scale
CAN,10MA003,BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP,64.90139,-138.2758,WSC 20222 data set,64.90138682,-138.2748924,WSC 20222 data set,64.90147295,-138.2748063,-999.0,-999.0,,1171.736699,HYDAT gross drainage area,1180.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1174.98,0.990381886,,high,,2021-11-21 15:25:00,2022-10-30 00:55:00,0,1984-01-01 00:00:00,2019-12-31 00:00:00,88,MST,0,17,,macro-scale
CAN,10MC002,PEEL RIVER ABOVE FORT MCPHERSON,67.25889,-134.8888,WSC 20222 data set,67.25729002,-134.8929286,WSC 20222 data set,67.25802598,-134.8921926,-999.0,-999.0,,70709.04604,HYDAT gross drainage area,70600.0,HYDAT effective drainage area,,yes,WSC 2022 data set,70674.8,0.996827964,,high,,,,-1,1969-09-01 00:00:00,2018-12-31 00:00:00,165,MST,0,1600,,macro-scale
CAN,10NC001,ANDERSON RIVER BELOW CARNWATH RIVER,68.63067,-128.4214,WSC 20222 data set,68.62974096,-128.4248229,WSC 20222 data set,68.62974096,-128.425,-999.0,-999.0,,57128.1044,HYDAT gross drainage area,57800.0,HYDAT effective drainage area,,yes,WSC 2022 data set,56365.8,0.979593689,,high,,,,-1,1969-09-01 00:00:00,2017-10-31 00:00:00,826,MST,0,1267,,macro-scale
CAN,10ND002,TRAIL VALLEY CREEK NEAR INUVIK,68.73619,-133.4931,WSC 20222 data set,68.7366107,-133.492398,WSC 20222 data set,68.73583333,-133.492398,-999.0,-999.0,,62.05424623,HYDAT gross drainage area,68.30000305,HYDAT effective drainage area,,yes,WSC 2022 data set,63.0567,0.914662009,,high,,2021-11-21 14:40:00,2023-01-02 16:55:00,4710,1977-05-01 00:00:00,2016-11-30 00:00:00,185,MST,1,1,,headwater
CAN,10PB001,COPPERMINE RIVER AT OUTLET OF POINT LAKE,65.41583,-114.0078,WSC 20222 data set,65.41578436,-114.0078953,WSC 20222 data set,65.41583333,-114.0078953,-999.0,-999.0,,20240.64997,HYDAT gross drainage area,19200.0,HYDAT effective drainage area,,yes,WSC 2022 data set,20291.7,0.987112931,,high,,,,-1,1965-07-01 00:00:00,2018-12-31 00:00:00,97,MST,0,467,,macro-scale
CAN,10PC004,COPPERMINE RIVER ABOVE COPPER CREEK,67.22833,-115.8889,WSC 20222 data set,67.22758046,-115.8892717,WSC 20222 data set,67.2275,-115.8892717,-999.0,-999.0,,47539.06991,HYDAT gross drainage area,46200.0,HYDAT effective drainage area,,yes,WSC 2022 data set,47394.0,0.986666496,,high,,,,-1,1987-01-01 00:00:00,2018-12-31 00:00:00,273,MST,0,1078,,macro-scale
CAN,10PC005,FAIRY LAKE RIVER NEAR OUTLET OF NAPAKTULIK LAKE,66.25361,-113.9914,WSC 20222 data set,66.25185433,-113.9904492,WSC 20222 data set,66.25195257,-113.9905474,-999.0,-999.0,,6352.822735,HYDAT gross drainage area,6442.0,HYDAT effective drainage area,,yes,WSC 2022 data set,6397.05,0.983666124,,high,,2022-05-08 08:05:00,2022-10-21 23:55:00,244,1993-06-01 00:00:00,2018-12-31 00:00:00,125,MST,0,148,,macro-scale
CAN,10QA001,TREE RIVER NEAR THE MOUTH,67.635,-111.9022,WSC 20222 data set,67.63473715,-111.9033788,WSC 20222 data set,67.63473715,-111.9033333,-999.0,-999.0,,5721.819629,HYDAT gross drainage area,5810.0,HYDAT effective drainage area,,yes,WSC 2022 data set,5790.46,0.974873712,,high,,2021-11-21 10:05:00,2022-10-24 14:35:00,1188,1968-12-01 00:00:00,2018-12-31 00:00:00,358,MST,0,134,,macro-scale
CAN,10QC001,BURNSIDE RIVER NEAR THE MOUTH,66.72624969,-108.8131714,HYDAT,-999.0,-999.0,,66.73,-108.815,-999.0,-999.0,,23817.11144,HYDAT gross drainage area,16800.0,HYDAT effective drainage area,,no,,-999.0,,,unknown,No reference shape available,,,-1,1976-08-01 00:00:00,2018-12-31 00:00:00,232,MST,0,511,,macro-scale
CAN,10QD001,ELLICE RIVER NEAR THE MOUTH,67.70833,-104.1392,WSC 20222 data set,67.70915367,-104.138874,WSC 20222 data set,67.71,-104.138874,-999.0,-999.0,,16962.45778,HYDAT gross drainage area,16900.0,HYDAT effective drainage area,,yes,WSC 2022 data set,17083.3,0.980573173,,high,,,,-1,1971-01-01 00:00:00,2018-11-30 00:00:00,622,MST,0,373,,macro-scale
CAN,10RA001,BACK RIVER BELOW BEECHY LAKE,65.18721771,-106.0858307,HYDAT,-999.0,-999.0,,65.18666667,-106.0858307,-999.0,-999.0,,18933.2479,HYDAT gross drainage area,19600.0,HYDAT effective drainage area,,no,,-999.0,,,unknown,No reference shape available,,,-1,1978-01-01 00:00:00,2019-12-31 00:00:00,136,MST,0,435,,macro-scale
CAN,10RA002,BAILLIE RIVER NEAR THE MOUTH,65.01056,-104.4906,WSC 20222 data set,65.01109659,-104.489372,WSC 20222 data set,65.01148427,-104.4889843,-999.0,-999.0,,14451.42809,HYDAT gross drainage area,14500.0,HYDAT effective drainage area,,yes,WSC 2022 data set,14372.8,0.978814328,,high,,,,-1,1978-08-01 00:00:00,2018-12-31 00:00:00,360,MST,0,321,,macro-scale
CAN,10RC001,BACK RIVER ABOVE HERMANN RIVER,66.08614,-96.51081,WSC 20222 data set,66.08223202,-96.51000737,WSC 20222 data set,66.0825,-96.51000737,-999.0,-999.0,,93271.8581,HYDAT gross drainage area,93900.0,HYDAT effective drainage area,,yes,WSC 2022 data set,97181.3,0.947903746,,high,,,,-1,1965-01-01 00:00:00,2018-12-31 00:00:00,188,CST,0,2099,,macro-scale
CAN,10TF001,FRESHWATER CREEK NEAR CAMBRIDGE BAY,69.13111,-104.9906,WSC 20222 data set,69.13238356,-104.9908664,WSC 20222 data set,-999.0,-999.0,69.14003,-105.02074,yes,1691.472627,HYDAT gross drainage area,1490.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1588.49,0.886635503,moved gauge to different stream to get approximate match with reference shape,medium,"Flat regio, difference with reference shape likely explained by DEM differences",2022-06-21 14:10:00,2023-01-02 16:45:00,0,1970-02-01 00:00:00,2022-12-31 00:00:00,672,MST,0,37,,macro-scale
CAN,10UH001,SYLVIA GRINNELL RIVER NEAR IQALUIT,63.76642,-68.58061,WSC 20222 data set,63.76616974,-68.58174968,WSC 20222 data set,63.76616974,-68.58166667,-999.0,-999.0,,3078.514161,HYDAT gross drainage area,2980.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2986.58,0.952106964,,high,,2021-11-21 16:35:00,2022-10-10 19:30:00,4708,1971-01-01 00:00:00,2021-12-31 00:00:00,740,EST,0,73,,macro-scale
CAN,11AA026,SAGE CREEK AT Q RANCH NEAR WILDHORSE,49.10772,-110.2237,WSC 20222 data set,49.10802557,-110.2237307,WSC 20222 data set,49.10916667,-110.2237307,-999.0,-999.0,,477.8172502,HYDAT gross drainage area,569.0,HYDAT effective drainage area,504.0,yes,WSC 2022 data set,456.071,0.927891809,,high,,2022-03-01 00:00:00,2022-10-31 23:55:00,0,1950-03-01 00:00:00,2021-10-31 00:00:00,824,MST,0,11,,meso-scale
CAN,11AA032,NORTH FORK MILK RIVER ABOVE ST. MARY CANAL,48.96351,-113.0624,WSC 20222 data set,48.96339533,-113.0625546,WSC 20222 data set,48.96333705,-113.0624963,-999.0,-999.0,,158.6700539,HYDAT gross drainage area,158.0,HYDAT effective drainage area,151.0,yes,WSC 2022 data set,147.48,0.91823981,,high,,,,-1,1950-04-01 00:00:00,2022-10-31 00:00:00,1143,MST,0,5,,meso-scale
CAN,11AB075,LYONS CREEK AT INTERNATIONAL BOUNDARY,49.00531,-109.2319,WSC 20222 data set,49.00515068,-109.232019,WSC 20222 data set,49.005,-109.2316667,-999.0,-999.0,,177.2900198,HYDAT gross drainage area,174.0,HYDAT effective drainage area,136.0,yes,WSC 2022 data set,170.714,0.941382287,,high,,2021-11-21 15:55:00,2023-01-02 17:55:00,64,1950-03-01 00:00:00,2021-12-31 00:00:00,779,CST,0,3,,meso-scale
CAN,11AB117,BATTLE CREEK AT ALBERTA BOUNDARY,49.64886,-110.005,WSC 20222 data set,49.64869395,-110.0054245,WSC 20222 data set,49.64833333,-110.0054245,-999.0,-999.0,,106.706636,HYDAT gross drainage area,111.0,HYDAT effective drainage area,111.0,yes,WSC 2022 data set,109.463,0.940318346,,high,,2022-02-15 13:55:00,2022-10-31 23:55:00,0,1975-02-01 00:00:00,2022-10-31 00:00:00,1245,CST,0,3,,meso-scale
CAN,11AC025,DENNIEL CREEK NEAR VAL MARIE,49.30725,-107.7037,WSC 20222 data set,49.30719624,-107.7035875,WSC 20222 data set,49.30719624,-107.7033333,49.30584,-107.70248,yes,495.6728998,HYDAT gross drainage area,494.0,HYDAT effective drainage area,475.0,yes,WSC 2022 data set,496.569,0.982450718,gauge is near a confluence; moved gauge slightly to better align with DEM,high,,2021-11-21 16:25:00,2023-01-02 17:55:00,0,1963-03-01 00:00:00,2021-12-31 00:00:00,1194,CST,0,11,,meso-scale
CAN,11AE008,POPLAR RIVER AT INTERNATIONAL BOUNDARY,48.99028,-105.6961,WSC 20222 data set,48.99029426,-105.6968404,WSC 20222 data set,48.99,-105.6968404,48.98752,-105.69751,yes,1264.697447,HYDAT gross drainage area,928.0,HYDAT effective drainage area,928.0,yes,WSC 2022 data set,924.787,0.724176996,gauge is near a confluence; moved gauge to better align with DEM,low,Difference with reference shape explained by DEM misidentifying a channel as land,,,-1,1950-03-01 00:00:00,2022-10-31 00:00:00,541,MST,0,21,,macro-scale
CAN,11AE009,ROCK CREEK BELOW HORSE CREEK NEAR INTERNATIONAL BOUNDARY,48.96944,-106.8389,WSC 20222 data set,48.96930794,-106.8398131,WSC 20222 data set,48.97,-106.8398131,-999.0,-999.0,,829.093636,HYDAT gross drainage area,837.0,HYDAT effective drainage area,830.0,yes,WSC 2022 data set,833.5,0.989285729,,high,,,,-1,1956-09-01 00:00:00,2021-12-31 00:00:00,354,MST,0,23,,meso-scale
CAN,11AE014,EAST POPLAR RIVER ABOVE COOKSON RESERVOIR,49.23083,-105.5433,WSC 20222 data set,49.23101662,-105.5435988,WSC 20222 data set,49.23083333,-105.5433333,49.23166,-105.54417,yes,138.5086733,HYDAT gross drainage area,143.0,HYDAT effective drainage area,132.0,yes,WSC 2022 data set,142.648,0.887678256,gauge is near a confluence; moved gauge slightly to better align with DEM,medium,Difference with reference shape likely explained by DEM differences,,,-1,1979-03-01 00:00:00,2017-11-30 00:00:00,612,CST,0,3,,meso-scale
USA,01013500,"Fish River near Fort Kent, Maine",47.23739,-68.58264,CAMELS-US,-999.0,-999.0,,47.23739,-68.58166667,-999.0,-999.0,,2249.524543,GAGES II area,2252.7,Geospatial fabric area,2303.95,yes,CAMELS-US data set (HCDN),2303.988087,0.961075901,,high,,1990-10-01 00:00:00,2023-01-02 23:45:00,85198,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,51,EST,macro-scale
USA,01022500,"Narraguagus River at Cherryfield, Maine",44.60797,-67.93524,CAMELS-US,-999.0,-999.0,,44.60803167,-67.93530167,-999.0,-999.0,,585.8776165,GAGES II area,573.6,Geospatial fabric area,620.38,yes,CAMELS-US data set (HCDN),620.3872734,0.925954939,,high,,1989-09-30 23:15:00,2023-01-02 23:45:00,64590,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,9,EST,meso-scale
USA,01030500,"Mattawamkeag River near Mattawamkeag, Maine",45.50097,-68.30596,CAMELS-US,-999.0,-999.0,,45.50097,-68.30583333,-999.0,-999.0,,3670.23283,GAGES II area,3676.17,Geospatial fabric area,3676.09,yes,CAMELS-US data set (HCDN),3676.154745,0.990394015,,high,,1989-09-30 23:15:00,2023-01-02 23:45:00,94647,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,85,EST,macro-scale
USA,01031500,"Piscataquis River near Dover-Foxcroft, Maine",45.17501,-69.3147,CAMELS-US,-999.0,-999.0,,45.175,-69.3147,-999.0,-999.0,,761.5953056,GAGES II area,769.05,Geospatial fabric area,766.53,yes,CAMELS-US data set (HCDN),766.5447032,0.971254682,,high,,1987-11-05 00:15:00,2023-01-02 23:45:00,110185,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,15,EST,meso-scale
USA,01047000,"Carrabassett River near North Anson, Maine",44.8692,-69.9551,CAMELS-US,-999.0,-999.0,,44.86916667,-69.9551,-999.0,-999.0,,915.2561743,GAGES II area,909.1,Geospatial fabric area,904.94,yes,CAMELS-US data set (HCDN),904.9561944,0.979014905,,high,,1987-09-30 23:15:00,2023-01-02 23:45:00,110817,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,17,EST,meso-scale
USA,01052500,"Diamond River near Wentworth Location, NH",44.87739,-71.05749,CAMELS-US,-999.0,-999.0,,44.87744,-71.05744,-999.0,-999.0,,393.2712742,GAGES II area,383.82,Geospatial fabric area,396.1,yes,CAMELS-US data set (HCDN),396.1103052,0.981925321,,high,,1990-10-01 00:00:00,2023-01-02 23:45:00,97141,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,EST,meso-scale
USA,01054200,"Wild River at Gilead, Maine",44.39044,-70.97964,CAMELS-US,-999.0,-999.0,,44.39044,-70.97916667,-999.0,-999.0,,180.3563568,GAGES II area,180.98,Geospatial fabric area,181.33,yes,CAMELS-US data set (HCDN),181.3286783,0.986163094,,high,,1989-10-03 23:00:00,2023-01-02 23:55:00,99165,1964-07-10 00:00:00,2023-01-02 00:00:00,0,EST,0,3,EST,meso-scale
USA,01055000,"Swift River near Roxbury, Maine",44.64275,-70.58878,CAMELS-US,-999.0,-999.0,,44.64284833,-70.58868167,-999.0,-999.0,,249.9909969,GAGES II area,250.64,Geospatial fabric area,251.16,yes,CAMELS-US data set (HCDN),251.1614089,0.987365625,,high,,1990-09-30 23:15:00,2023-01-02 23:45:00,87832,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,01057000,"Little Androscoggin River near South Paris, Maine",44.30399,-70.53968,CAMELS-US,-999.0,-999.0,,44.30416667,-70.53968,-999.0,-999.0,,184.0483874,GAGES II area,190.92,Geospatial fabric area,197.7,yes,CAMELS-US data set (HCDN),197.698791,0.918540944,,high,,1987-09-30 23:15:00,2023-01-02 23:45:00,77745,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,7,EST,meso-scale
USA,01073000,"OYSTER RIVER NEAR DURHAM, NH",43.1487,-70.96506,CAMELS-US,-999.0,-999.0,,43.14848667,-70.96484667,-999.0,-999.0,,30.77778569,GAGES II area,31.3,Geospatial fabric area,32.11,yes,CAMELS-US data set (HCDN),32.11457736,0.903826835,,high,,1990-10-01 00:15:00,2023-01-02 23:45:00,40127,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,01078000,"SMITH RIVER NEAR BRISTOL, NH",43.56646,-71.74786,CAMELS-US,-999.0,-999.0,,43.5675,-71.74786,-999.0,-999.0,,223.2480531,GAGES II area,222.46,Geospatial fabric area,221.86,yes,CAMELS-US data set (HCDN),221.8635597,0.981172973,,high,,1990-10-10 23:00:00,2023-01-02 23:45:00,45608,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,EST,meso-scale
USA,01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",41.47482,-71.83424,CAMELS-US,-999.0,-999.0,,41.45666667,-71.83833333,41.47495,-71.83498,yes,10.19496207,GAGES II area,10.36,Geospatial fabric area,13.71,yes,CAMELS-US data set (HCDN),13.70666288,0.711610242,gauge is subbasin of MERIT headwater basin; moved gauge slightly to better align with DEM,high,"Gauge location is inside the reference shape. USGS (pers. comm., 2023-01-24) confims gauge location is accurate and reference shape is thus too large",1990-10-01 00:30:00,2023-01-02 23:45:00,33003,1958-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",41.84371,-72.16897,CAMELS-US,-999.0,-999.0,,41.84384,-72.16884,-999.0,-999.0,,67.16219413,GAGES II area,70.25,Geospatial fabric area,94.7,yes,CAMELS-US data set (HCDN),94.70090375,0.698722796,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1990-10-01 00:30:00,2023-01-02 23:45:00,47588,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
USA,01123000,"LITTLE RIVER NEAR HANOVER, CT.",41.67177,-72.0523,CAMELS-US,-999.0,-999.0,,41.67177,-72.0525,-999.0,-999.0,,76.35207097,GAGES II area,77.85,Geospatial fabric area,84.21,yes,CAMELS-US data set (HCDN),84.21110741,0.894274203,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1990-10-01 00:30:00,2023-01-02 23:45:00,44133,1951-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,EST,headwater
